2025_01_22_T17:54:06 -  finished initateHouses in 0.0342259407043457 seconds
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68931
Household wealth = 19920.400765186416
Household age = 28
Household size = 4
Household houses = House[]
Household percentile = 9
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 6

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68932
Household wealth = 20289.606054476244
Household age = 40
Household size = 4
Household houses = House[]
Household percentile = 96
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68933
Household wealth = 16469.94302166622
Household age = 33
Household size = 4
Household houses = House[]
Household percentile = 59
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 1

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68934
Household wealth = 15493.16542744818
Household age = 33
Household size = 4
Household houses = House[]
Household percentile = 5
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 7

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68935
Household wealth = 38031.287860583834
Household age = 55
Household size = 4
Household houses = House[]
Household percentile = 15
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 6

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68936
Household wealth = 27802.021725907183
Household age = 50
Household size = 4
Household houses = House[]
Household percentile = 2
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 19

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68937
Household wealth = 22045.287025672904
Household age = 42
Household size = 4
Household houses = House[]
Household percentile = 16
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 3

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68938
Household wealth = 55623.80101786455
Household age = 87
Household size = 4
Household houses = House[]
Household percentile = 34
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 5

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68939
Household wealth = 44211.804989823984
Household age = 69
Household size = 4
Household houses = House[]
Household percentile = 64
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 3

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68940
Household wealth = 58595.787648775375
Household age = 82
Household size = 4
Household houses = House[]
Household percentile = 2
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 3

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68941
Household wealth = 37859.08321633344
Household age = 79
Household size = 4
Household houses = House[]
Household percentile = 37
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 24

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68942
Household wealth = 52386.62917551768
Household age = 87
Household size = 4
Household houses = House[]
Household percentile = 5
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 21

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68943
Household wealth = 26052.77432212556
Household age = 79
Household size = 4
Household houses = House[]
Household percentile = 27
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 7

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68944
Household wealth = 10877.49488128778
Household age = 20
Household size = 4
Household houses = House[]
Household percentile = 27
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68945
Household wealth = 13485.193619716481
Household age = 37
Household size = 4
Household houses = House[]
Household percentile = 97
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68946
Household wealth = 19785.475833706412
Household age = 33
Household size = 4
Household houses = House[]
Household percentile = 29
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 21

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68947
Household wealth = 26301.546338192507
Household age = 48
Household size = 4
Household houses = House[]
Household percentile = 58
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68948
Household wealth = 13099.996774604771
Household age = 31
Household size = 4
Household houses = House[]
Household percentile = 100
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 17

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68949
Household wealth = 41253.12439817267
Household age = 73
Household size = 4
Household houses = House[]
Household percentile = 93
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 15

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68950
Household wealth = 30160.425501450773
Household age = 57
Household size = 4
Household houses = House[]
Household percentile = 79
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 20

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68951
Household wealth = 30296.163653126765
Household age = 66
Household size = 4
Household houses = House[]
Household percentile = 61
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 1

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68952
Household wealth = 29813.38652520709
Household age = 47
Household size = 4
Household houses = House[]
Household percentile = 98
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68953
Household wealth = 36507.35436164792
Household age = 75
Household size = 4
Household houses = House[]
Household percentile = 73
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 6

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68954
Household wealth = 44818.27936383717
Household age = 71
Household size = 4
Household houses = House[]
Household percentile = 5
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68955
Household wealth = 55879.29615341362
Household age = 100
Household size = 4
Household houses = House[]
Household percentile = 14
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 7

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68956
Household wealth = 31117.86571045241
Household age = 44
Household size = 4
Household houses = House[]
Household percentile = 81
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 21

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68957
Household wealth = 11092.00055536603
Household age = 36
Household size = 4
Household houses = House[]
Household percentile = 58
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 12

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68958
Household wealth = 10002.891523694676
Household age = 21
Household size = 4
Household houses = House[]
Household percentile = 75
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 6

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68959
Household wealth = 29459.67248047098
Household age = 43
Household size = 4
Household houses = House[]
Household percentile = 88
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 1

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68960
Household wealth = 21414.445080694804
Household age = 51
Household size = 4
Household houses = House[]
Household percentile = 34
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 9

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68961
Household wealth = 33223.65544806242
Household age = 53
Household size = 4
Household houses = House[]
Household percentile = 80
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68962
Household wealth = 17041.87451602105
Household age = 55
Household size = 4
Household houses = House[]
Household percentile = 83
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 8

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68963
Household wealth = 30118.634578006808
Household age = 74
Household size = 4
Household houses = House[]
Household percentile = 29
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 8

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68964
Household wealth = 31954.652432302926
Household age = 74
Household size = 4
Household houses = House[]
Household percentile = 40
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 18

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68965
Household wealth = 24448.70288959361
Household age = 53
Household size = 4
Household houses = House[]
Household percentile = 57
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 3

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68966
Household wealth = 22506.08017339445
Household age = 60
Household size = 4
Household houses = House[]
Household percentile = 99
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 8

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68967
Household wealth = 35850.226290702856
Household age = 58
Household size = 4
Household houses = House[]
Household percentile = 70
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68968
Household wealth = 50640.04304217563
Household age = 92
Household size = 4
Household houses = House[]
Household percentile = 73
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 18

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68969
Household wealth = 26858.643912192903
Household age = 41
Household size = 4
Household houses = House[]
Household percentile = 33
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 6

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68970
Household wealth = 24337.605076743705
Household age = 38
Household size = 4
Household houses = House[]
Household percentile = 53
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 7

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68971
Household wealth = 12161.535782387367
Household age = 22
Household size = 4
Household houses = House[]
Household percentile = 27
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68972
Household wealth = 36745.480275894886
Household age = 44
Household size = 4
Household houses = House[]
Household percentile = 27
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68973
Household wealth = 24250.01088346323
Household age = 53
Household size = 4
Household houses = House[]
Household percentile = 0
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 3

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68974
Household wealth = 22495.61914270631
Household age = 40
Household size = 4
Household houses = House[]
Household percentile = 29
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 7

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68975
Household wealth = 7681.209248073282
Household age = 20
Household size = 4
Household houses = House[]
Household percentile = 50
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 7

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68976
Household wealth = 25383.843735596565
Household age = 46
Household size = 4
Household houses = House[]
Household percentile = 50
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 3

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68977
Household wealth = 21373.059020966943
Household age = 36
Household size = 4
Household houses = House[]
Household percentile = 5
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 13

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68978
Household wealth = 35498.068293164826
Household age = 70
Household size = 4
Household houses = House[]
Household percentile = 48
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68979
Household wealth = 21091.157323568394
Household age = 58
Household size = 4
Household houses = House[]
Household percentile = 86
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 22

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68980
Household wealth = 28120.563144334777
Household age = 47
Household size = 4
Household houses = House[]
Household percentile = 10
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68981
Household wealth = 56420.07447694552
Household age = 87
Household size = 4
Household houses = House[]
Household percentile = 27
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 5

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68982
Household wealth = 42354.81019325494
Household age = 91
Household size = 4
Household houses = House[]
Household percentile = 82
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 2

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68983
Household wealth = 13287.44225829546
Household age = 74
Household size = 4
Household houses = House[]
Household percentile = 63
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 18

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68984
Household wealth = 23180.579137089313
Household age = 65
Household size = 4
Household houses = House[]
Household percentile = 18
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 7

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68985
Household wealth = 21771.63621242693
Household age = 31
Household size = 4
Household houses = House[]
Household percentile = 48
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68986
Household wealth = 15448.94386857993
Household age = 27
Household size = 4
Household houses = House[]
Household percentile = 72
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68987
Household wealth = 16281.308695577909
Household age = 40
Household size = 4
Household houses = House[]
Household percentile = 15
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68988
Household wealth = 15037.458898762412
Household age = 24
Household size = 4
Household houses = House[]
Household percentile = 22
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 5

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68989
Household wealth = 32042.593787430225
Household age = 44
Household size = 4
Household houses = House[]
Household percentile = 66
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68990
Household wealth = 14687.045683723209
Household age = 30
Household size = 4
Household houses = House[]
Household percentile = 9
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68991
Household wealth = 15190.525249171193
Household age = 26
Household size = 4
Household houses = House[]
Household percentile = 64
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68992
Household wealth = 12427.273643621778
Household age = 29
Household size = 4
Household houses = House[]
Household percentile = 19
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 3

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68993
Household wealth = 33374.60515416924
Household age = 79
Household size = 4
Household houses = House[]
Household percentile = 47
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68994
Household wealth = 16623.354566378806
Household age = 28
Household size = 4
Household houses = House[]
Household percentile = 4
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 2

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68995
Household wealth = 24780.46520772981
Household age = 35
Household size = 4
Household houses = House[]
Household percentile = 87
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68996
Household wealth = 32925.110263493276
Household age = 68
Household size = 4
Household houses = House[]
Household percentile = 99
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 20

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68997
Household wealth = 20588.24406598749
Household age = 31
Household size = 4
Household houses = House[]
Household percentile = 11
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 8

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68998
Household wealth = 36283.28653386809
Household age = 64
Household size = 4
Household houses = House[]
Household percentile = 87
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 6

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 68999
Household wealth = 12814.80016852553
Household age = 24
Household size = 4
Household houses = House[]
Household percentile = 51
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 69000
Household wealth = 10291.10846333608
Household age = 29
Household size = 4
Household houses = House[]
Household percentile = 94
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 6

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 69001
Household wealth = 12050.158993628167
Household age = 21
Household size = 4
Household houses = House[]
Household percentile = 90
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 18

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 69002
Household wealth = 14862.012722387892
Household age = 21
Household size = 4
Household houses = House[]
Household percentile = 88
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 69003
Household wealth = 23233.566019836522
Household age = 43
Household size = 4
Household houses = House[]
Household percentile = 42
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 69004
Household wealth = 47509.59872359808
Household age = 64
Household size = 4
Household houses = House[]
Household percentile = 47
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 8

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 69005
Household wealth = 22312.73857595265
Household age = 44
Household size = 4
Household houses = House[]
Household percentile = 16
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 4

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 69006
Household wealth = 58979.13113634523
Household age = 92
Household size = 4
Household houses = House[]
Household percentile = 94
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 1

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 69007
Household wealth = 31497.95462813269
Household age = 61
Household size = 4
Household houses = House[]
Household percentile = 34
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 7

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 69008
Household wealth = 31135.92035477103
Household age = 42
Household size = 4
Household houses = House[]
Household percentile = 48
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_01_22_T17:54:09 -  Household wasn't assigned a house for rental:
Household id = 69009
Household wealth = 45122.55120327527
Household age = 41
Household size = 4
Household houses = House[]
Household percentile = 88
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
